Erreur	Correction	Fréquence	
rendoit	rendit	1 
falles	filles	1 
confacra	consacra	1 
ufage	usage	1 
defcendants	descendants	1 
ainfï	infï	1 
eft	eft	1 
chirn	chien	1 
fes	fes	1 
richefses	richesses	1 
fa	fa	2 
fîngulier	fîgulier	1 
fa	fa	2 
c’efrainfî	c’terrainî	1 
récompenfe	récompense	1 
loix	loix	1 
diverfité	diversité	1 
fujets	sujets	1 
foible	faible	1 
mauvaifes	mauvaises	1 
eft	eft	1 
ode	ode	1 
tranfport	transport	1 
lorfqu’il	lorsqu’il	2 
n’étoit	n’étoit	1 
fublime	sublime	1 
magiftrats	magistrats	1 
fuccès	succès	1 
lecc	lacc	1 
ainlî	ainî	1 
l’élevât	l’éleât	1 
lorfqu’il	lorsqu’il	2 
fecours	recours	1 
jufqu’à	jusqu’à	1 
doué	doué	1 
fublime	sublime	1 
eft	eft	1 
feul	seul	1 
pareequ’il	parcequ’il	1 
l’illuftre	l’illustre	1 
vuvam	veuve	1 
détruifant	détruisant	1 
cheu	chez	1 
fuccès	succès	1 
vafsal	vassal	1 
jouifsoit	jouissait	1 
n’eut	n’eut	1 
cheu	chez	1 
l’avoient	l’avoient	1 
fuivi	suivi	1 
fon	fon	1 
puiffe	puisse	1 
pofséda	posséda	1 
richefs’es	riches’es	1 
i4j	i4j	1 
afsura	assura	1 
jouifsance	jouissance	1 
confacrés	consacrés	1 
pofséda	posséda	1 
fur	fur	1 
fon	fon	1 
n’avoit	n’avoit	1 
fatisfaire	satisfaire	1 
defir	defir	1 
avoient	avoient	1 
retome	retomb	1 
ufqu’au	ufqu’au	1 
ainfi	ainsi	1 
fes	fes	1 
eft	eft	1 
miniftre	ministre	3 
fon	fon	1 
foit	fait	1 
obfeques	fresques	2 
miniftre	ministre	3 
n’étoit	n’étoit	1 
fût	fût	1 
miniftre	ministre	3 
feroit	feront	1 
obfeques	fresques	2 
miniftre	ministre	1 
régla	régla	1 
miniftres	ministres	1 
difpensés	dispensés	1 
aftreints	aftreints	1 
jparcequ’on	parcequ’on	1 
preferits	prescrits	1 
jufqu’aux	jusqu’aux	1 
n’ontils	n’outils	1 
fuivi	suivi	1 
fe	fe	1 
facré	faceé	1 
fuivre	suivre	1 
defseins	desseins	1 
avoient	avoient	1 
fuivirent	suivirent	1 
prépareras	préparera	1 
confacrée	consacrée	1 
expofoit	exploit	1 
vafes	vases	1 
apportoit	apportait	1 
veftes	ventes	1 
revêtoit	revêtoit	1 
domeftique	domestique	1 
préfentoit	présentait	1 
faifons	faisons	1 
lorfqu’on	lorsqu’on	1 
rendoit	rendit	1 
ainfi	ainsi	1 
miniflres	ministres	1 
rendoient	rendaient	1 
fufsent	fussent	1 
fuivoit	suivit	1 
difpoiîtion	modifiîtion	1 
fupérieur	supérieur	1 
l’inférieur	l’inférieur	1 
diftinguoit	distinguait	1 
favants	savants	1 
l’étoient	l’étoient	2 
l’étoient	l’étoient	2 
ferraient	feraient	1 
modeftie	modestie	1 
obfervoit	observait	1 
prenoient	prenaient	1 
enfemble	ensemble	1 
fe	fe	1 
âsjes	âses	1 
fubordination	subordination	1 
fuivirent	suivirent	1 
fcrupuleufement	scrupuleusement	1 
mufique	musique	1 
avoient	avoient	1 
le1uste	le1juste	1 
avoient	avoient	1 
eufsent	eussent	1 
eft	eft	1 
n’étoient	n’étoient	1 
obferve	observe	1 
fouverain	souverain	1 
fe	fe	1 
falles	filles	1 
j’efprit	j’esprit	1 
auffi	suffi	1 
exiftent	existent	1 
lefquelles	lesquelles	1 
auffitôt	suffitôt	1 
miniftres	ministres	2 
femblables	semblables	1 
miniftres	ministres	2 
tes	tes	1 
lorfqu’il	lorsqu’il	1 
eft	eft	1 
conftitué	constitué	1 
s’emprefse	s’empresse	1 
d’infpirer	d’inspirer	1 
defir	defir	1 
réurtîr	réurîr	1 
rofeau	roseau	1 
ainfi	ainsi	1 
puifse	puisse	1 
venvam	venant	1 
choififse	choisisse	1 
miniftres	ministres	2 
choifir	choisir	1 
miniftres	ministres	2 
laregle	large	1 
naifsent	naissent	1 
efsentiels	essentiels	1 
fociété	société	1 
l’accomplifsement	l’accomplissement	1 
infpire	inspire	1 
c’eft	c’est	2 
fes	fes	1 
femblables	semblables	1 
conftitue	constitue	1 
c’eft	c’est	2 
fentiment	sentiment	1 
eft	eft	1 
embrafse	embrasse	1 
n’eftpas	n’etats	1 
inftind	infini	1 
indiftinétement	finitionétement	1 
jlî	lî	1 
delà	delà	1 
fes	fes	2 
percs	perc	1 
eft	eft	2 
ainfi	ainsi	1 
refpect	respect	1 
diverfité	diversité	1 
refpecl	respect	1 
eft	eft	2 
fur	fur	2 
raifon	raison	1 
fur	fur	2 
fes	fes	2 
femblables	semblables	1 
ainfi	ainsi	1 
fes	fes	1 
fes	fes	1 
foit	fait	1 
diftinguer	distinguer	1 
l’accomplifsement	l’accomplissement	1 
fujetde	sujette	1 
efsentielles	essentielles	1 
fur	fur	1 
furface	surface	1 
nécefsaires	nécessaires	1 
naifsent	naissent	2 
univerfel	universel	1 
naifsent	naissent	2 
connoifsance	connaissance	1 
foient	soient	1 
foit	fait	2 
connoifsance	connaissance	2 
foit	fait	2 
connoifsance	connaissance	2 
perfonnes	personnes	1 
femblent	semblent	1 
connoifsances	connaissances	1 
befoin	besoin	1 
connoifsance5	connaissance5	1 
foienc	rience	1 
oij	ois	1 
eit	eit	1 
femblent	semblent	2 
raifon	raison	1 
néceflîté	néreflîté	1 
femblent	semblent	2 
eue	eue	1 
defire	desire	1 
ifil	fil	1 
univerfel	universel	1 
sair	soir	1 
connoît	connoît	1 
univerfel	universel	1 
fcience	science	1 
fes	fes	1 
eft	eft	3 
favoir	avoir	1 
eft	eft	3 
feul	seul	1 
eft	eft	3 
iij-	ii-	1 
iuste	juste	1 
fe	fe	1 
fuivantes	suivantes	1 
connoifsance	connaissance	1 
eft	eft	1 
nécefsaire	nécessaire	1 
fouverains	souverains	1 
fes	fes	1 
fa	fa	1 
fages	fages	1 
fes	fes	1 
miniftres	ministres	1 
miniftres	ministres	1 
fes	fes	1 
artifans	artisans	1 
l’honnêteté	l’honnêteté	1 
ambafsadeurs	ambassadeurs	1 
lorfqu’un	lorsqu’un	1 
fes	fes	3 
fuivre	suivre	1 
lorfqu’il	lorsqu’il	3 
eftime	estime	1 
l’adminiftration	l’administration	1 
lorfqu’il	lorsqu’il	3 
fes	fes	3 
fes	fes	3 
confpirent	confirmant	1 
lorfqu’il	lorsqu’il	3 
çraite	çfaite	1 
miniftres	ministres	1 
circonftances	circonstances	1 
zèle	zèle	1 
fecours	recours	1 
fes	fes	1 
lorfqu’il	lorsqu’il	1 
proportionner	proportionnel	1 
ett	ett	1 
ainfî	infî	1 
tousfont	touffant	1 
zèle	zèle	1 
affabilité	affaiblité	1 
lorfqu’il	lorsqu’il	1 
fes	fes	1 
tranfportés	transportés	1 
lorfqu’il	lorsqu’il	1 
fon	fon	1 
tes	tes	1 
chofes	choses	1 
nécefsaires	nécessaires	1 
lorfqu’il	lorsqu’il	1 
générofîté	généroîté	1 
fa	fa	2 
fe	fe	1 
fervice	service	1 
fa	fa	2 
lorfqu’il	lorsqu’il	1 
pria"	pria"	1 
ainfi	ainsi	1 
eft	eft	1 
fes	fes	1 
fe	fe	2 
modeftes	modestes	1 
fe	fe	2 
fages	fages	1 
fe	fe	1 
inacceffible	inaccessible	1 
fe	fe	1 
préfente	préfente	1 
méprifer	mépriser	1 
richefses	richesses	1 
eftime	estime	1 
unifse	unifie	1 
fes	fes	1 
haïr	haïr	1 
haïfsent	haïsent	1 
miniftres	ministres	2 
exaéts	exéts	1 
miniftres	ministres	2 
fubalternes	subalternes	1 
puifsent	puissent	1 
miliio	milito	1 
fubalternes	subalternes	1 
franchife	franchise	1 
confidérables	considérables	1 
n’impofer	n’imposer	1 
lefquels	lesquels	1 
diligents	diligent	2 
récompenfe	récompense	1 
rizet	rivet	1 
diligents	diligent	2 
fe	fe	1 
l’eftime	l’estime	1 
chofes	choses	1 
iorfqu’ils	lorsqu’ils	1 
plionneur	pionnier	1 
moj’en	moj’en	1 
puifsent	puissent	1 
traverfer	traverser	1 
foit	fait	2 
foit	fait	2 
fortic	fortin	1 
vrrtu	vertu	1 
diftinguée	distinguée	1 
conferver	conserver	1 
protégcr	protéger	1 
enfuite	ensuite	1 
prefcrits	prescrits	1 
miniftre	ministre	2 
miniftre	ministre	2 
peitonnes	personnes	1 
lorfqu’ils	lorsqu’ils	1 
préfents	présents	1 
générofité	générosité	1 
1-jl	1-l	1 
fouverains	souverains	1 
feul	seul	1 
obferver	observer	1 
c’eftde	c’eftde	1 
réfolution	révolution	1 
fuivre	suivre	1 
afsuré	assuré	1 
efl	el	2 
efl	el	2 
fes	fes	4 
fes	fes	4 
fes	fes	4 
jufte	juste	1 
fes	fes	4 
i7j	i7j	1 
faufseté	fausseté	1 
diffimulation	dissimulation	1 
aftuce	astuce	1 
néceffité	nécessité	1 
confulter	consulter	1 
fuivre	suivre	1 
l’obfervation	l’observation	1 
bafe	base	1 
réuffit	résuffit	1 
n’eft	n’est	1 
foutenu	soutenu	1 
confulté	consulté	1 
iij	ii	1 
fon	fon	1 
suide	suite	1 
fciences	sciences	1 
fes	fes	1 
fagacité	fagacité	1 
connoître	connoître	1 
précéder	précéder	1 
fuivre	suivre	2 
fa	fa	1 
fes	fes	1 
fuivre	suivre	2 
raifon	raison	1 
miniftre	ministre	1 
fes	fes	1 
fupérieurs	supérieurs	1 
sûrpour	sûpour	1 
c’eft	c’est	2 
c’eft	c’est	2 
plir	pair	1 
c’eft	c’est	2 
fes	fes	2 
fa	fa	2 
fur	fur	2 
fes	fes	2 
fa	fa	2 
fur	fur	2 
c’eft	c’est	2 
connoissance	connaissance	1 
ainfi	ainsi	1 
fe	fe	1 
eft	eft	2 
raifon	raison	1 
diftmçue	ditçue	1 
d’efprit	d’esprit	1 
eft	eft	2 
conftamment	constamment	1 
l’impul-	l’impl-	1 
fion	fin	1 
jufte	juste	1 
raifon	raison	1 
c’eft	c’est	1 
s’eft	s’est	1 
afpire	aspire	1 
difeerne	difeerne	1 
eft	eft	1 
jufte	juste	1 
c’eft	c’est	1 
afpire	aspire	1 
chofes	choses	2 
fur	fur	1 
chofes	choses	2 
l’obfcurité	l’obscurité	1 
confulte	consulte	1 
guettions	questions	1 
réponfes	réponses	1 
jufqu’à	jusqu’à	1 
comprifes	comprises	1 
perfonnes	personnes	1 
favoir	avoir	1 
fe	fe	1 
préfente	préfente	1 
raifon	raison	1 
jufqu’à	jusqu’à	1 
folutioiï	volutionï	1 
lorfquel’on	lorsque’on	1 
fes	fes	1 
pafser	passer	1 
queftioh	question	1 
épuifé	épuisé	1 
s’adrefse	s’adresse	1 
difeutent	disputent	1 
lorfque	lorsque	1 
difeuté	dieué	1 
fuffifamment	suffisamment	1 
distin-	destin-	1 
cefser	cesser	1 
lorfque	lorsque	1 
connoîtra	connoîtra	1 
divifîons	divisîons	1 
s’adrefse	s’adresse	1 
lorfque	lorsque	1 
fe	fe	1 
afsurés	assurés	1 
pafsent	passent	1 
fpéculation	fpéculation	1 
cefser	cesser	1 
d’agirqu’après	d’agir’après	1 
s’adrefse	s’adresse	1 
feul	seul	1 
réfolution	révolution	1 
efl	el	1 
foiblefse	faiblesse	1 
foit	fait	1 
lorfqu’il	lorsqu’il	1 
perfedion	perfection	2 
connoifsance	connaissance	3 
connoifsance	connaissance	3 
connoifsance	connaissance	3 
chofes	choses	1 
perfedion	perfection	2 
acquife	acquise	1 
fecours	recours	1 
mitome	matome	1 
ioste	poste	1 
nieredc	nierie	1 
acquife	acquise	2 
eft	eft	2 
acquife	acquise	2 
eft	eft	2 
fcience	science	1 
eft	eft	2 
feul	seul	1 
fa	fa	1 
raifonnable	raisonnable	1 
eft	eft	2 
fes	fes	2 
fes	fes	2 
aclions	actions	1 
fes	fes	1 
inftructions	instructions	1 
foutenues	soutenues	1 
comioître	comitître	1 
raifonnable	raisonnable	1 
fenfîbles	fenîbles	1 
puifse	puisse	1 
fyftême	fftême	1 
fon	fon	2 
zèle	zèle	1 
fon	fon	2 
conq	cinq	1 
deftination	destination	1 
fagc	fac	1 
connoît	connoît	1 
fon	fon	1 
afpire	aspire	1 
fuivre	suivre	1 
cceur	coeur	1 
fcrupuleusement	scrupuleusement	1 
fuivant	suivant	1 
l’équité	l’équité	1 
imprimeront	imprimeront	1 
fur	fur	1 
fes	fes	2 
fes	fes	2 
efprits	esprits	1 
fécondera	féconder	1 
qiij	qui	1 
c’eft	c’est	1 
efprit	esprit	1 
ainfi	ainsi	1 
prefcience	prefcience	1 
eft	eft	1 
chofcs	chocs	1 
préfagent	préagent	1 
puifsance	puissance	1 
lorfqu’un	lorsqu’un	1 
efsuyer	essuyer	1 
défaftre	déautres	1 
fon	fon	1 
efl	el	1 
finiftres	ministres	1 
adminiftrateurs	administrateurs	1 
femblent	semblent	1 
l’égaler	l’égaler	1 
l’afsocier	l’associer	1 
efprits	esprits	1 
c’efl	c’el	1 
c’eft	c’est	1 
eft	eft	1 
eft	eft	2 
chofes	choses	2 
chofe	chose	1 
cefse	cesse	1 
n’efb	n’emb	1 
l’obéifsancc	l’obéissance	1 
eft	eft	2 
chofes	choses	2 
auflî	aflî	1 
laifse	laisse	1 
l8jl	l8l	1 
mauvaife	mauvaise	1 
affeétion	affétion	1 
c’eft	c’est	1 
doitiue	droite	1 
abfolue	absolue	1 
confram-	contrat-	1 
c’eft	c’est	1 
eft	eft	1 
ainfi	ainsi	1 
manifefte	manifeste	1 
c’eft	c’est	1 
eft	eft	2 
entreprife	entreprise	1 
eft	eft	2 
fplendeur	splendeur	2 
fplendeur	splendeur	2 
conduifent	conduisent	1 
perfedion	perfection	1 
fa	fa	1 
eft	eft	1 
femblable	semblable	1 
fon	fon	1 
fa	fa	3 
fa	fa	3 
fa	fa	3 
fplendeur	splendeur	1 
eft	eft	1 
l’eifet	l’effet	1 
n’eft	n’est	1 
fplendeur	splendeur	1 
c’eft	c’est	1 
tl	tl	1 
atttaits	attraits	1 
n’eft	n’est	1 
ufage	usage	1 
fes	fes	1 
conftance	confiance	1 
chofes	choses	1 
fuivant	suivant	1 
loix	loix	1 
fuivent	suivent	1 
feul	seul	1 
l’efprk	l’enfer	1 
conftante	constante	1 
paï	paï	1 
connoître	connoître	1 
incompréhenfible	incompréhensible	1 
foleil	soleil	1 
fufpendues	suspendues	1 
fon	fon	1 
immenfe	immense	1 
fur	fur	1 
foit	fait	1 
c’eft	c’est	2 
connoître	connoître	1 
vafte	vaste	1 
c’eft	c’est	2 
fur	fur	1 
qu’eft	qu’est	1 
hoa	hoa	1 
eft	eft	1 
affaifsé	affairsé	1 
franchifse	franchise	1 
fes	fes	1 
foutient	soutient	1 
failiant	faillant	1 
foit	fait	1 
fe	fe	1 
auffi	suffi	1 
qu’eft-ee	qu’est-le	1 
comparai	compara	1 
fur	fur	1 
furface	surface	1 
prodigieufe	prodigieuse	1 
ptoduifent	produisent	1 
nourrifsent	nourrissent	1 
oifeaux	oiseaux	1 
richefses	richesses	1 
lorfque	lorsque	1 
écuelle	écelle	1 
fi	fi	1 
pafsez	passez	1 
connoifsance	connaissance	1 
vafte	vaste	1 
poifrij	poirier	1 
tréfors	tréfors	1 
richefses	richesses	1 
marchandifesi	marchandises	1 
tranfports	transports	1 
fon	fon	2 
s’écrie	s’écrie	1 
fon	fon	2 
n’eft	n’est	1 
fufpendue	suspendue	1 
c’eft	c’est	1 
cf	cf	1 
fauf«	faut«	1 
c’eft-à-dire	c’est-à-dire	1 
ven	ven	1 
vam	vam	1 
parcequ’imiranc	parcequ’miracle	1 
confidérez	considérez	1 
vafte	vaste	1 
fur	fur	2 
fes	fes	1 
fur	fur	2 
accroifsements	accroissement	1 
jufqu’au	jusqu’au	1 
iij	ii	1 
femblc	semble	1 
tes	tes	1 
fes	fes	1 
dads	dans	1 
fa	fa	2 
fa	fa	2 
fur	fur	1 
exifte	existe	1 
fcience	science	1 
c’eft	c’est	1 
fouveraine	souveraine	1 
lorfque	lorsque	1 
exiftera	existera	1 
raifon	raison	2 
fcience	science	2 
raifon	raison	2 
vafte	vaste	1 
fon	fon	1 
efpeces	efpeces	1 
fentiments	sentiments	1 
fcience	science	2 
connoifsance	connaissance	1 
chofes	choses	1 
connoifsance	connaissance	2 
vicieufes	vicieufes	1 
fon	fon	1 
efprit	esprit	1 
ia	ia	1 
jufte	juste	2 
jufte	juste	2 
connoît	connoît	1 
connoifsance	connaissance	2 
nécefsaire	nécessaire	1 
acles	actes	1 
juftice	justice	1 
n’avoit	n’avoit	1 
raifon	raison	1 
eft	eft	1 
inacceflible	inaccessible	1 
quife	quipe	1 
complaît	complaît	1 
fon	fon	1 
fortir	sortir	1 
l’obfcurité	l’obscurité	1 
difeours	discours	1 
çrnités	çunités	1 
filence	silence	1 
fufesant	refusant	1 
miniftre	ministre	1 
étoit	étoit	1 
gacité	galité	1 
lorfqu’il	lorsqu’il	2 
falloit	fallait	2 
lorfqu’il	lorsqu’il	2 
falloit	fallait	2 
conferver	conserver	1 
fauf	faut	1 
infenfés	infectés	1 
cefse	cesse	1 
fatisfaire	satisfaire	1 
confulrant	consultant	1 
raifon	raison	1 
difeernement	discernement	1 
ofe	of	1 
feul	seul	1 
preferire	prescrire	1 
loix	loix	1 
maifons	maisons	1 
auflîbien	aflîbien	1 
loix	loix	1 
jufqu’ici	jusqu’ici	1 
ofé	ofé	1 
fages	fages	1 
eft	eft	1 
iuste	juste	1 
chanaer	changer	1 
mufîque	musîque	1 
n’eft	n’est	1 
loix	loix	1 
dynaftie	dynastie	2 
reane	reine	1 
connoifsons	connaissons	1 
fes	fes	1 
miniftres	ministres	1 
ainfî	infî	1 
lesloix	lemploi	1 
dynaftie	dynastie	2 
conféquent	conféquent	1 
fuivre	suivre	1 
loix	loix	1 
dynaftie	dynastie	1 
dynaftie	dynastie	1 
conferve	conserve	1 
minifiere	signifier	1 
fuivre	suivre	1 
obferver	observer	1 
loix	loix	1 
dynaftie	dynastie	1 
chcu	chou	1 
fur	fur	1 
tranfmifes	transmises	1 
enfeignées	enseignées	1 
obfervées	observées	1 
zoj	zoo	1 
favoir	avoir	1 
ainfi	ainsi	1 
féverc	févers	1 
loix	loix	1 
conftruction	construction	1 
chofes	choses	1 
nécefsaires	nécessaires	1 
l’établifsement	l’établissement	1 
disi]	dis]	1 
gnité	unité	1 
l’éloiguement	l’éloignement	1 
fuivre	suivre	1 
propofoic	propofol	1 
fes	fes	1 
refuferoient	refuferoient	1 
foumettre	soumettre	1 
propoferoit	proposeront	1 
ainfi	ainsi	1 
loix	loix	1 
fuivre	suivre	1 
fuivej	suivre	1 
enfuite	ensuite	1 
adminiftration	administration	1 
empereuts	empereurs	1 
cheu	chez	1 
fuivant	suivant	2 
s’égarera	s’éparera	1 
confulte	consulte	1 
raifon	raison	1 
fuivant	suivant	2 
fes	fes	1 
décifions	décisions	1 
foit	fait	1 
répréhenfiblc	répréhensible	1 
l’efprit	l’esprit	1 
foutenu	soutenu	1 
fe	fe	1 
conduife	conduite	1 
iij	ii	1 
puifse	puisse	1 
efpérer	efpérer	1 
fcience	science	1 
n’eft	n’est	1 
l’efprit	l’esprit	1 
conno’it	conno’it	1 
connoît	connoît	1 
lorfqu’il	lorsqu’il	1 
efpérer	efpérer	1 
fcience	science	1 
fe	fe	1 
refpeâent	refpeâent	1 
fon	fon	1 
deftinées	destinées	1 
dynaftie	dynastie	1 
hia	hia	1 
lorfqu’ils	lorsqu’ils	1 
royaucc	royaume	1 
d’averfîon	d’aversîon	1 
ven-vam	ven-vam	1 
lorf-	lors-	1 
concc	concr	1 
jufqu’au	jusqu’au	1 
fuivi	suivi	1 
fiecle	siecle	1 
d’ya	d’ya	1 
cliun	clin	1 
cefsoit	cessit	1 
l’adminiftration	l’administration	1 
llj	lle	1 
voifin	voisin	1 
vuvam	veuve	1 
fcrupuleufement	scrupuleusement	1 
loix	loix	1 
avoient	avoient	1 
agifsant	agissant	1 
efpaces	espaces	1 
fur	fur	1 
s’étendoit	s’étendait	1 
faifons	faisons	1 
fe	fe	1 
interrup-	interpr-	1 
foleil	soleil	1 
cclairent	clairent	1 
cefse	cesse	2 
fcience	science	1 
cefse	cesse	2 
faifons	faisons	1 
foleil	soleil	1 
eft	eft	1 
n’efb	n’emb	1 
oppofée	opposée	1 
l’enfèmble	l’enèable	1 
univerfelle	universelle	1 
confu-	connu-	1 
avoït	aoït	1 
déterminoit	déterminait	1 
devoit	devait	1 
circonftances	circonstances	1 
fa	fa	1 
univerfelle	universelle	1 
rapportoit	rapportait	1 
fes	fes	1 
feul	seul	3 
fcience	science	1 
nécefsaires	nécessaires	1 
feul	seul	3 
généreufe	généreuse	1 
feul	seul	3 
juftice	justice	1 
courageufe	courageuse	1 
loix	loix	1 
ultleu	auteur	1 
feul	seul	2 
fon	fon	1 
modefte	modeste	1 
fe	fe	1 
refpect	respect	1 
feul	seul	2 
confommée	consommée	1 
diftingue	distingue	1 
circonftances	circonstances	1 
deshonnête	essonneête	1 
vafte	vaste	1 
immeufe	immense	1 
circonftances	circonstances	1 
foit	fait	1 
d’ufage	d’usage	1 
immenfité	immensité	1 
montret-elle	montrer-elle	1 
tranfport	transport	1 
c’eft	c’est	1 
ainfi	ainsi	1 
fa	fa	1 
fe	fe	2 
fe	fe	2 
pénétrez	pénétre	1 
examinez	examiner	1 
foleil	soleil	1 
rofée	rosée	1 
troutome	tronome	1 
c’efl	c’el	1 
uftifie	utilise	1 
comparaifon	comparaison	1 
faite	faite	1 
univerfelle	universelle	1 
embrafse	embrasse	1 
fpherc	perc	1 
raifon	raison	1 
cil	cil	1 
feul	seul	1 
remplifsant	remplissant	1 
fouverain	souverain	1 
fujet	sujet	1 
fubordination	subordination	1 
domeftiques	domestiques	1 
feul	seul	1 
fuivre	suivre	1 
connoifsance	connaissance	1 
delà	delà	1 
fujviç	fujiç	1 
laproduction	production	1 
accroifsements	accroissement	1 
confervation	conservation	1 
fagefse	fameuse	1 
tij	tir	1 
fuivant	suivant	1 
raifon	raison	1 
c’eft	c’est	1 
intérefsantes	intéressantes	1 
c’efl	c’el	2 
rétablifsant	rétablissant	1 
s’eft	s’est	1 
affermi	affermi	1 
c’efl	c’el	2 
fagacité	fagacité	1 
efprit	esprit	1 
fagefse	fameuse	1 
loix	loix	1 
produâion	promuâion	1 
yafte	autre	1 
fagacité	fagacité	1 
fublime	sublime	1 
hoei	hoei	1 
portoit	portait	1 
cachoit	cachait	1 
fimple	simple	1 
iij	ii	1 
dédaiguoit	déambiguit	1 
vrages	trages	1 
c’eft	c’est	1 
ainfi	ainsi	1 
l’infensé	l’insensé	1 
fa	fa	1 
ainfi	ainsi	1 
infipide	insipide	1 
préfente	préfente	1 
confufion	confusion	1 
cecte	cette	1 
lorfque	lorsque	1 
eft	eft	2 
pafsant	passant	1 
eft	eft	2 
c’eft	c’est	1 
naît	naît	1 
chofes	choses	1 
fecretes	recettes	1 
manifeftent	manifestent	1 
foient	soient	1 
defquelles	desquelles	1 
poifson	poisson	1 
fe	fe	1 
c’eft	c’est	1 
foigneufement	soigneusement	1 
lorf-	lors-	1 
iuste	juste	1 
eft	eft	1 
puifse	puisse	2 
puifse	puisse	2 
apperçu	apperçu	1 
c’eft	c’est	1 
lorfque	lorsque	1 
fuffiez-vous	suffixe-vous	1 
obfcur	obscur	1 
foit	fait	1 
lorfqu’il	lorsqu’il	1 
fe	fe	1 
lorf-	lors-	1 
alloit	allait	1 
n’étoit	n’étoit	1 
faifl	fail	1 
refpcét	renceét	1 
ton	ton	1 
filence	silence	1 
l’imcc	l’imac	1 
l’accomcc	l’accroc	1 
pagnoient	plaignent	1 
n’entendoit	n’entendait	1 
pase	pas	1 
difcuflîon	disculpîon	1 
fur	fur	2 
fur	fur	2 
fondions	fonction	1 
c’eftainfï	c’certainï	1 
récompenfes	récompenses	1 
n’eft	n’est	1 
l’atcc	l’atcc	1 
c’eft	c’est	1 
modefrie	moderne	1 
xl8	xl8	1 
puifsantes	puissantes	1 
impofantes	imposantes	1 
ode	ode	1 
dynaftie	dynastie	1 
cheu	chez	1 
d’environner	d’mentionner	1 
perfonne	personne	1 
fafte	faite	1 
impocc	impos	1 
ame	ame	1 
connoifsances	connaissances	1 
cefsaires	cessaires	1 
fuivre	suivre	1 
fes	fes	1 
penfées	pensées	1 
affeélions	affélions	1 
efl	el	1 
perfonne	personne	1 
po’ete	po’ete	1 
repréfente	repréfente	1 
ainfi	ainsi	1 
j’aimeetje	j’alimente	1 
chérisvotre	chéregistre	1 
eft	eft	1 
fïmple	fïmile	1 
lifant	liant	1 
phrafes	phrases	1 
fonores	sonores	1 
nombreufes	nombreuses	1 
refsources	ressources	1 
fenfibles	sensibles	1 
eft	eft	1 
aufîi	aufîi	1 
fenfible	sensible	1 
c’eft	c’est	1 
ode	ode	1 
fon	fon	1 
eft	eft	1 
inacceffible	inaccessible	1 
fens	fens	1 
c’eft	c’est	1 
